,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
0,"TERRO T300B Liquid Ant Killer, 12 Bait Stations",$11.92,n/a,4.6 out of 5,6.0,6.0,"To kill common household ants, simply place TERRO Liquid Ant Baits stations near indoor areas where ants are spotted. Ants enter the trap, consume the liquid ant bait and return to the nest where they pass on the bait to the rest of the colony. TERRO Liquid Ant Baits are specifically formulated to allow worker ants to consume the product and survive long enough to carry the liquid back to the nest and deliver a dose to the rest of the colony . The liquid ant bait stations prevent the bait from drying out and provide the ants with a continuous supply of liquid, day and night. Monitor the baits regularly for activity, but do not interfere with the ants or baits. Replace with additional baits when the first set is depleted. Depending on the size of the ant infestation, complete control may take up to two weeks.
Recommended Placement : Along baseboards In corners of rooms and cabinets On countertops Under and behind appliances Under sinks or around pipes and water sources On windowsills and around doorways Near garbage cans Along ant trails.",182.0,0.0
1,"TERRO T300B Liquid Ant Killer, 12 Bait Stations",$11.92,n/a,4.6 out of 5,6.0,6.0,"To kill common household ants, simply place TERRO Liquid Ant Baits stations near indoor areas where ants are spotted. Ants enter the trap, consume the liquid ant bait and return to the nest where they pass on the bait to the rest of the colony. TERRO Liquid Ant Baits are specifically formulated to allow worker ants to consume the product and survive long enough to carry the liquid back to the nest and deliver a dose to the rest of the colony . The liquid ant bait stations prevent the bait from drying out and provide the ants with a continuous supply of liquid, day and night. Monitor the baits regularly for activity, but do not interfere with the ants or baits. Replace with additional baits when the first set is depleted. Depending on the size of the ant infestation, complete control may take up to two weeks.
Recommended Placement : Along baseboards In corners of rooms and cabinets On countertops Under and behind appliances Under sinks or around pipes and water sources On windowsills and around doorways Near garbage cans Along ant trails.",182.0,0.0
2,,,,,,,,,
3,"TERRO T300B Liquid Ant Killer, 12 Bait Stations",$11.92,n/a,4.6 out of 5,6.0,6.0,"To kill common household ants, simply place TERRO Liquid Ant Baits stations near indoor areas where ants are spotted. Ants enter the trap, consume the liquid ant bait and return to the nest where they pass on the bait to the rest of the colony. TERRO Liquid Ant Baits are specifically formulated to allow worker ants to consume the product and survive long enough to carry the liquid back to the nest and deliver a dose to the rest of the colony . The liquid ant bait stations prevent the bait from drying out and provide the ants with a continuous supply of liquid, day and night. Monitor the baits regularly for activity, but do not interfere with the ants or baits. Replace with additional baits when the first set is depleted. Depending on the size of the ant infestation, complete control may take up to two weeks.
Recommended Placement : Along baseboards In corners of rooms and cabinets On countertops Under and behind appliances Under sinks or around pipes and water sources On windowsills and around doorways Near garbage cans Along ant trails.",182.0,0.0
4,TERRO T2502 Ready-to-Use Indoor Fruit Fly Killer and Trap with Built in Window - 2 Traps + 90 day Lure Supply,$5.88,n/a,4 out of 5,6.0,6.0,90 day lure supply : each trap lasts for up to 45 days.,12.0,0.0
5,TERRO T2502 Ready-to-Use Indoor Fruit Fly Killer and Trap with Built in Window - 2 Traps + 90 day Lure Supply,$5.88,n/a,4 out of 5,6.0,6.0,90 day lure supply : each trap lasts for up to 45 days.,12.0,0.0
6,,,,,,,,,
7,TERRO T2502 Ready-to-Use Indoor Fruit Fly Killer and Trap with Built in Window - 2 Traps + 90 day Lure Supply,$5.88,n/a,4 out of 5,6.0,6.0,90 day lure supply : each trap lasts for up to 45 days.,12.0,0.0
8,"Gardguard 25ft Garden Hose Expandable: Expandable Water Hose with Durable 3-Layers Latex and 10 Function Nozzle, Durable Water Hose with Solid Fittings (BLUE)",$26.99,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
9,"Gardguard 25ft Garden Hose Expandable: Expandable Water Hose with Durable 3-Layers Latex and 10 Function Nozzle, Durable Water Hose with Solid Fittings (BLUE)",$26.99,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
10,,,,,,,,,
11,"Gardguard 25ft Garden Hose Expandable: Expandable Water Hose with Durable 3-Layers Latex and 10 Function Nozzle, Durable Water Hose with Solid Fittings (BLUE)",$26.99,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
12,"Thermacell Mosquito Repellent Refills; Compatible with Any Fuel-Powered Thermacell Repeller; Highly Effective, Long Lasting, No Spray, No Scent, No Mess; 15 Foot Zone of Mosquito Protection",$6.99,n/a,4.7 out of 5,5.0,4.0,no description,0.0,0.0
13,"Thermacell Mosquito Repellent Refills; Compatible with Any Fuel-Powered Thermacell Repeller; Highly Effective, Long Lasting, No Spray, No Scent, No Mess; 15 Foot Zone of Mosquito Protection",$6.99,n/a,4.7 out of 5,5.0,4.0,no description,0.0,0.0
14,,,,,,,,,
15,"Thermacell Mosquito Repellent Refills; Compatible with Any Fuel-Powered Thermacell Repeller; Highly Effective, Long Lasting, No Spray, No Scent, No Mess; 15 Foot Zone of Mosquito Protection",$6.99,n/a,4.7 out of 5,5.0,4.0,no description,0.0,0.0
16,"Katchy Indoor Insect Trap - Catcher & Killer for Mosquito, Gnat, Moth, Fruit Flies - Non-Zapper Traps for Buzz-Free Home - Catch Flying Insect Indoors with Suction, Bug Light & Sticky Glue (Black)",$44.99,n/a,4 out of 5,5.0,6.0,no Description,0.0,0.0
17,"Katchy Indoor Insect Trap - Catcher & Killer for Mosquito, Gnat, Moth, Fruit Flies - Non-Zapper Traps for Buzz-Free Home - Catch Flying Insect Indoors with Suction, Bug Light & Sticky Glue (Black)",$44.99,n/a,4 out of 5,5.0,6.0,no Description,0.0,0.0
18,,,,,,,,,
19,"Katchy Indoor Insect Trap - Catcher & Killer for Mosquito, Gnat, Moth, Fruit Flies - Non-Zapper Traps for Buzz-Free Home - Catch Flying Insect Indoors with Suction, Bug Light & Sticky Glue (Black)",$44.99,n/a,4 out of 5,5.0,6.0,no Description,0.0,0.0
20,"Mighty Mint - 16oz Insect and Pest Control Peppermint Oil - Natural Spray for Spiders, Ants, and More - Non Toxic",$9.98,n/a,4.1 out of 5,6.0,2.0,no Description,0.0,0.0
21,"Mighty Mint - 16oz Insect and Pest Control Peppermint Oil - Natural Spray for Spiders, Ants, and More - Non Toxic",$9.98,n/a,4.1 out of 5,6.0,2.0,no Description,0.0,0.0
22,,,,,,,,,
23,"Mighty Mint - 16oz Insect and Pest Control Peppermint Oil - Natural Spray for Spiders, Ants, and More - Non Toxic",$9.98,n/a,4.1 out of 5,6.0,2.0,no Description,0.0,0.0
24,"Ortho Home Defense Insect Killer for Indoor & Perimeter Concentrate: Makes 4 Gallons, Odor Free, Dries Fast, 32 fl. oz.",$14.98,n/a,4.5 out of 5,6.0,0.0,"Ortho® Home Defense® Insect Killer for Indoor & Perimeter Concentrate kills common household bugs including the mosquito, cockroach, fly, ant, spider, wasp, cherry fruit fly, beetle, flea, tick, stink bug, and silverfish. This insect killer has been specifically formulated for indoor and outdoor use both as a preventative treatment and for when you see evidence of insect activity. Use with confidence in kitchens, bathrooms, basements, along doors and windows, on patios and decks, in garages, and along the perimeter of the foundation. For long-lasting, residual control, leave the applied spray undisturbed. With this long-lasting spray, you'll have up to 12 months of protection from ants, roaches, and spiders (indoors on non-porous surfaces). Retreatment of this quick drying spray is recommended once per season (or every three months) in outdoor settings. Each 32 oz. container of Ortho® Home Defense® Insect Killer for Indoor & Perimeter Concentrate makes up to 4 gallons of non-staining and odor free bug killer which can be applied using a tank sprayer.",164.0,0.0
25,"Ortho Home Defense Insect Killer for Indoor & Perimeter Concentrate: Makes 4 Gallons, Odor Free, Dries Fast, 32 fl. oz.",$14.98,n/a,4.5 out of 5,6.0,0.0,"Ortho® Home Defense® Insect Killer for Indoor & Perimeter Concentrate kills common household bugs including the mosquito, cockroach, fly, ant, spider, wasp, cherry fruit fly, beetle, flea, tick, stink bug, and silverfish. This insect killer has been specifically formulated for indoor and outdoor use both as a preventative treatment and for when you see evidence of insect activity. Use with confidence in kitchens, bathrooms, basements, along doors and windows, on patios and decks, in garages, and along the perimeter of the foundation. For long-lasting, residual control, leave the applied spray undisturbed. With this long-lasting spray, you'll have up to 12 months of protection from ants, roaches, and spiders (indoors on non-porous surfaces). Retreatment of this quick drying spray is recommended once per season (or every three months) in outdoor settings. Each 32 oz. container of Ortho® Home Defense® Insect Killer for Indoor & Perimeter Concentrate makes up to 4 gallons of non-staining and odor free bug killer which can be applied using a tank sprayer.",164.0,0.0
26,,,,,,,,,
27,"Ortho Home Defense Insect Killer for Indoor & Perimeter Concentrate: Makes 4 Gallons, Odor Free, Dries Fast, 32 fl. oz.",$14.98,n/a,4.5 out of 5,6.0,0.0,"Ortho® Home Defense® Insect Killer for Indoor & Perimeter Concentrate kills common household bugs including the mosquito, cockroach, fly, ant, spider, wasp, cherry fruit fly, beetle, flea, tick, stink bug, and silverfish. This insect killer has been specifically formulated for indoor and outdoor use both as a preventative treatment and for when you see evidence of insect activity. Use with confidence in kitchens, bathrooms, basements, along doors and windows, on patios and decks, in garages, and along the perimeter of the foundation. For long-lasting, residual control, leave the applied spray undisturbed. With this long-lasting spray, you'll have up to 12 months of protection from ants, roaches, and spiders (indoors on non-porous surfaces). Retreatment of this quick drying spray is recommended once per season (or every three months) in outdoor settings. Each 32 oz. container of Ortho® Home Defense® Insect Killer for Indoor & Perimeter Concentrate makes up to 4 gallons of non-staining and odor free bug killer which can be applied using a tank sprayer.",164.0,0.0
28,"TERRO T300 Liquid Ant Baits, 6 Bait Stations",$5.96,n/a,4.5 out of 5,6.0,5.0,"Product Description
TERRO T300 Liquid Ant Baits - 1 Pack.
From the Manufacturer
The same proven Terro liquid formulation, in a convenient, pre-filled bait station. The patented design eliminates handling of chemicals and prevents drying out.",32.0,0.0
29,"TERRO T300 Liquid Ant Baits, 6 Bait Stations",$5.96,n/a,4.5 out of 5,6.0,5.0,"Product Description
TERRO T300 Liquid Ant Baits - 1 Pack.
From the Manufacturer
The same proven Terro liquid formulation, in a convenient, pre-filled bait station. The patented design eliminates handling of chemicals and prevents drying out.",32.0,0.0
30,,,,,,,,,
31,"TERRO T300 Liquid Ant Baits, 6 Bait Stations",$5.96,n/a,4.5 out of 5,6.0,5.0,"Product Description
TERRO T300 Liquid Ant Baits - 1 Pack.
From the Manufacturer
The same proven Terro liquid formulation, in a convenient, pre-filled bait station. The patented design eliminates handling of chemicals and prevents drying out.",32.0,0.0
32,"Traeger Grills Apple 100% All-Natural Wood Pellets for Smokers and Pellet Grills, BBQ, Bake, Roast, and Grill, 20 lb. Bag",$19.95,n/a,4.8 out of 5,7.0,0.0,"Deliver pure, 100% hardwood barbeque taste to everything you cook on your traeger. Traeger hardwood pellets are sustainably sourced & use only the highest quality materials. Achieve perfect blue smoke for superior flavor, & get consistency you can count on, cook after cook.",42.0,1.0
33,"Traeger Grills Apple 100% All-Natural Wood Pellets for Smokers and Pellet Grills, BBQ, Bake, Roast, and Grill, 20 lb. Bag",$19.95,n/a,4.8 out of 5,7.0,0.0,"Deliver pure, 100% hardwood barbeque taste to everything you cook on your traeger. Traeger hardwood pellets are sustainably sourced & use only the highest quality materials. Achieve perfect blue smoke for superior flavor, & get consistency you can count on, cook after cook.",42.0,1.0
34,,,,,,,,,
35,"Traeger Grills Apple 100% All-Natural Wood Pellets for Smokers and Pellet Grills, BBQ, Bake, Roast, and Grill, 20 lb. Bag",$19.95,n/a,4.8 out of 5,7.0,0.0,"Deliver pure, 100% hardwood barbeque taste to everything you cook on your traeger. Traeger hardwood pellets are sustainably sourced & use only the highest quality materials. Achieve perfect blue smoke for superior flavor, & get consistency you can count on, cook after cook.",42.0,1.0
36,"Catchmaster 72MAX Pest Trap, 36Count, White",$14.49,n/a,4.3 out of 5,6.0,3.0,"Situations where poisons or snap traps are prohibited or discouraged, residential, commercial, or industrial buildings, indoors in places not readily accessible to pets & children",24.0,0.0
37,"Catchmaster 72MAX Pest Trap, 36Count, White",$14.49,n/a,4.3 out of 5,6.0,3.0,"Situations where poisons or snap traps are prohibited or discouraged, residential, commercial, or industrial buildings, indoors in places not readily accessible to pets & children",24.0,0.0
38,,,,,,,,,
39,"Catchmaster 72MAX Pest Trap, 36Count, White",$14.49,n/a,4.3 out of 5,6.0,3.0,"Situations where poisons or snap traps are prohibited or discouraged, residential, commercial, or industrial buildings, indoors in places not readily accessible to pets & children",24.0,0.0
40,"2wayz- Hose Splitter, Two Way Heavy Duty, Garden Faucet, Faucet Splitter, Hose y Splitter, Garden Hose y Splitter, Hose bib Splitter, All Metal",$23.99,n/a,4.5 out of 5,6.0,5.0,no Description,0.0,0.0
41,"2wayz- Hose Splitter, Two Way Heavy Duty, Garden Faucet, Faucet Splitter, Hose y Splitter, Garden Hose y Splitter, Hose bib Splitter, All Metal",$23.99,n/a,4.5 out of 5,6.0,5.0,no Description,0.0,0.0
42,,,,,,,,,
43,"2wayz- Hose Splitter, Two Way Heavy Duty, Garden Faucet, Faucet Splitter, Hose y Splitter, Garden Hose y Splitter, Hose bib Splitter, All Metal",$23.99,n/a,4.5 out of 5,6.0,5.0,no Description,0.0,0.0
44,"Spectracide 65865 HG-65865 Wasp & Hornet Killer Aerosol, 20-oz, 2-PK, Case Pack of 2, Multicolor",$5.37,n/a,4.6 out of 5,6.0,3.0,"The power is in your hands to keep your landscape in line – unleash it with Spectracide lawn and garden products. Our easy-to-use insect, lawn disease and weed control solutions help you tame lawn and landscape invaders with incredible pest-punishing power. Take command with Spectracide brand. You hold the power.Spectracide Wasp and Hornet Killer3 aerosol eliminates wasp and hornet nests with a jet spray that reaches up to 27 feet. This twin pack contains 2-20 ounce cans. Use this product outdoors where insects live and breed. This product’s powerful spray will also kill insects that return to the nest over the next few days. The non-staining formula can be used around most home siding depending on age and cleanliness (see product label for details). Also controls tent caterpillars, scorpions and ants.To control wasps, hornets and yellowjackets, spray at sunset when these insects are least active. Stand a safe distance from the nest – don’t stand directly underneath. If it’s windy, stand with the wind at your back to avoid spray drift. Spray the nest until soaked. Wait at least 24 hours before removing the nest. Do not use this product in or on electrical equipment due to the possibility of shock hazard.",201.0,1.0
45,"Spectracide 65865 HG-65865 Wasp & Hornet Killer Aerosol, 20-oz, 2-PK, Case Pack of 2, Multicolor",$5.37,n/a,4.6 out of 5,6.0,3.0,"The power is in your hands to keep your landscape in line – unleash it with Spectracide lawn and garden products. Our easy-to-use insect, lawn disease and weed control solutions help you tame lawn and landscape invaders with incredible pest-punishing power. Take command with Spectracide brand. You hold the power.Spectracide Wasp and Hornet Killer3 aerosol eliminates wasp and hornet nests with a jet spray that reaches up to 27 feet. This twin pack contains 2-20 ounce cans. Use this product outdoors where insects live and breed. This product’s powerful spray will also kill insects that return to the nest over the next few days. The non-staining formula can be used around most home siding depending on age and cleanliness (see product label for details). Also controls tent caterpillars, scorpions and ants.To control wasps, hornets and yellowjackets, spray at sunset when these insects are least active. Stand a safe distance from the nest – don’t stand directly underneath. If it’s windy, stand with the wind at your back to avoid spray drift. Spray the nest until soaked. Wait at least 24 hours before removing the nest. Do not use this product in or on electrical equipment due to the possibility of shock hazard.",201.0,1.0
46,,,,,,,,,
47,"Spectracide 65865 HG-65865 Wasp & Hornet Killer Aerosol, 20-oz, 2-PK, Case Pack of 2, Multicolor",$5.37,n/a,4.6 out of 5,6.0,3.0,"The power is in your hands to keep your landscape in line – unleash it with Spectracide lawn and garden products. Our easy-to-use insect, lawn disease and weed control solutions help you tame lawn and landscape invaders with incredible pest-punishing power. Take command with Spectracide brand. You hold the power.Spectracide Wasp and Hornet Killer3 aerosol eliminates wasp and hornet nests with a jet spray that reaches up to 27 feet. This twin pack contains 2-20 ounce cans. Use this product outdoors where insects live and breed. This product’s powerful spray will also kill insects that return to the nest over the next few days. The non-staining formula can be used around most home siding depending on age and cleanliness (see product label for details). Also controls tent caterpillars, scorpions and ants.To control wasps, hornets and yellowjackets, spray at sunset when these insects are least active. Stand a safe distance from the nest – don’t stand directly underneath. If it’s windy, stand with the wind at your back to avoid spray drift. Spray the nest until soaked. Wait at least 24 hours before removing the nest. Do not use this product in or on electrical equipment due to the possibility of shock hazard.",201.0,1.0
48,"HTH 52026 Super Shock Treatment Swimming Pool Chlorine Cleaner, 1 lb (Pack of 12)",$55.99,n/a,4.7 out of 5,6.0,2.0,"HTH Super Shock! Pool Shock Treatment is the 4-in-1 powerful pool shock designed to boost chlorine levels and kill and prevent bacteria and algae for a clear, healthy pool. Each pound of Super Shock! packs a powerful punch, treating 13,500 gallons and restoring crystal clarity in just 24 hours. This pool shock is great for all pool types and won’t fade your pool liner. Test and apply shock treatment directly to your swimming pool every week to keep free available chlorine levels between 1 and 4ppm for healthy swimming conditions. About the Brand: HTH was developed with the consumer in mind, offering products that are both economical and powerful enough for the toughest jobs. Within HTH’s wide selection of products, we offer everything you need for your pool, from algaecides and deposit control formulas to non-chlorine shock treatments, powerful surface cleaners, clarifiers, enzyme-based cleaners, and more. If you like using HTH, check out some of the other similar brands from our parent company, Sigura. With brands like Applied Biochemists, Leisure Time, GLB, Spa Selections, and PooLife, Sigura has a long heritage and more than a century of experience in developing innovative water treatment solutions for use in pools, lakes, ponds, hot tubs, and more. At Sigura, we have an unparalleled passion, pride, and commitment to delivering superior water treatments that improve the environment and enhance the security, health, and safety of the global communities we serve. With our track record of innovation and simple, intuitive solutions that anticipate needs, Sigura customers feel more secure as they enjoy their pools, spas, ponds, and lakes.",262.0,2.0
49,"HTH 52026 Super Shock Treatment Swimming Pool Chlorine Cleaner, 1 lb (Pack of 12)",$55.99,n/a,4.7 out of 5,6.0,2.0,"HTH Super Shock! Pool Shock Treatment is the 4-in-1 powerful pool shock designed to boost chlorine levels and kill and prevent bacteria and algae for a clear, healthy pool. Each pound of Super Shock! packs a powerful punch, treating 13,500 gallons and restoring crystal clarity in just 24 hours. This pool shock is great for all pool types and won’t fade your pool liner. Test and apply shock treatment directly to your swimming pool every week to keep free available chlorine levels between 1 and 4ppm for healthy swimming conditions. About the Brand: HTH was developed with the consumer in mind, offering products that are both economical and powerful enough for the toughest jobs. Within HTH’s wide selection of products, we offer everything you need for your pool, from algaecides and deposit control formulas to non-chlorine shock treatments, powerful surface cleaners, clarifiers, enzyme-based cleaners, and more. If you like using HTH, check out some of the other similar brands from our parent company, Sigura. With brands like Applied Biochemists, Leisure Time, GLB, Spa Selections, and PooLife, Sigura has a long heritage and more than a century of experience in developing innovative water treatment solutions for use in pools, lakes, ponds, hot tubs, and more. At Sigura, we have an unparalleled passion, pride, and commitment to delivering superior water treatments that improve the environment and enhance the security, health, and safety of the global communities we serve. With our track record of innovation and simple, intuitive solutions that anticipate needs, Sigura customers feel more secure as they enjoy their pools, spas, ponds, and lakes.",262.0,2.0
50,,,,,,,,,
51,"HTH 52026 Super Shock Treatment Swimming Pool Chlorine Cleaner, 1 lb (Pack of 12)",$55.99,n/a,4.7 out of 5,6.0,2.0,"HTH Super Shock! Pool Shock Treatment is the 4-in-1 powerful pool shock designed to boost chlorine levels and kill and prevent bacteria and algae for a clear, healthy pool. Each pound of Super Shock! packs a powerful punch, treating 13,500 gallons and restoring crystal clarity in just 24 hours. This pool shock is great for all pool types and won’t fade your pool liner. Test and apply shock treatment directly to your swimming pool every week to keep free available chlorine levels between 1 and 4ppm for healthy swimming conditions. About the Brand: HTH was developed with the consumer in mind, offering products that are both economical and powerful enough for the toughest jobs. Within HTH’s wide selection of products, we offer everything you need for your pool, from algaecides and deposit control formulas to non-chlorine shock treatments, powerful surface cleaners, clarifiers, enzyme-based cleaners, and more. If you like using HTH, check out some of the other similar brands from our parent company, Sigura. With brands like Applied Biochemists, Leisure Time, GLB, Spa Selections, and PooLife, Sigura has a long heritage and more than a century of experience in developing innovative water treatment solutions for use in pools, lakes, ponds, hot tubs, and more. At Sigura, we have an unparalleled passion, pride, and commitment to delivering superior water treatments that improve the environment and enhance the security, health, and safety of the global communities we serve. With our track record of innovation and simple, intuitive solutions that anticipate needs, Sigura customers feel more secure as they enjoy their pools, spas, ponds, and lakes.",262.0,2.0
52,TERRO T1812 Outdoor Liquid Ant Killer Bait Stakes - 8 Traps,$4.99,n/a,4.5 out of 5,6.0,6.0,"With Terro Outdoor Liquid Ant Bait Stakes, stop the problem at the source. The stakes target ants outdoors before they can make their way inside. The slow killing poison gives ants time to transport the bait to the colony and the queen, eliminating the ants you see, and the ones you don’t. The baits are easy to use - simply place the stakes in outdoor areas where ants have been observed, break the tab open, and let the bait work its magic. A see through bait monitor helps you keep track of when it’s time to replace. The stakes are weatherproof, offering protection through all elements.",105.0,0.0
53,TERRO T1812 Outdoor Liquid Ant Killer Bait Stakes - 8 Traps,$4.99,n/a,4.5 out of 5,6.0,6.0,"With Terro Outdoor Liquid Ant Bait Stakes, stop the problem at the source. The stakes target ants outdoors before they can make their way inside. The slow killing poison gives ants time to transport the bait to the colony and the queen, eliminating the ants you see, and the ones you don’t. The baits are easy to use - simply place the stakes in outdoor areas where ants have been observed, break the tab open, and let the bait work its magic. A see through bait monitor helps you keep track of when it’s time to replace. The stakes are weatherproof, offering protection through all elements.",105.0,0.0
54,,,,,,,,,
55,TERRO T1812 Outdoor Liquid Ant Killer Bait Stakes - 8 Traps,$4.99,n/a,4.5 out of 5,6.0,6.0,"With Terro Outdoor Liquid Ant Bait Stakes, stop the problem at the source. The stakes target ants outdoors before they can make their way inside. The slow killing poison gives ants time to transport the bait to the colony and the queen, eliminating the ants you see, and the ones you don’t. The baits are easy to use - simply place the stakes in outdoor areas where ants have been observed, break the tab open, and let the bait work its magic. A see through bait monitor helps you keep track of when it’s time to replace. The stakes are weatherproof, offering protection through all elements.",105.0,0.0
56,Thermacell Rechargeable Mosquito Repellent Refills; Advanced Formula Provides Protection Zone; Compatible with Thermacell E-Series & Radius Only; Highly Effective Mosquito Repellent,$19.99,n/a,4.5 out of 5,6.0,2.0,no description,0.0,0.0
57,Thermacell Rechargeable Mosquito Repellent Refills; Advanced Formula Provides Protection Zone; Compatible with Thermacell E-Series & Radius Only; Highly Effective Mosquito Repellent,$19.99,n/a,4.5 out of 5,6.0,2.0,no description,0.0,0.0
58,,,,,,,,,
